"Higher the number, higher the priority","Giá trị càng cao, ưu tiên càng lớn"
Apply Multiple Pricing Rules,Áp dụng nhiều quy tắc giá
Apply Discount on Rate,Áp dụng giảm giá theo giá
Validate Applied Rule,Xác nhận quy tắc áp dụng
Rule Description,Mô tả quy tắc
Pricing Rule Help,Trợ giúp quy tắc giá
Promotional Scheme Id,Mã chương trình khuyến mãi
Promotional Scheme,Chương trình khuyến mãi
Pricing Rule Brand,Thương hiệu trong quy tắc giá
Pricing Rule Detail,Chi tiết quy tắc giá
Child Docname,Tên tài liệu con
Rule Applied,Quy tắc đã áp dụng
Pricing Rule Item Code,Mã mặt hàng trong quy tắc giá
Pricing Rule Item Group,Nhóm mặt hàng trong quy tắc giá
Price Discount Slabs,Các mức chiết khấu giá
Promotional Scheme Price Discount,Chiết khấu giá theo chương trình khuyến mãi
Product Discount Slabs,Các mức chiết khấu sản phẩm
Promotional Scheme Product Discount,Chiết khấu sản phẩm theo chương trình khuyến mãi
Min Amount,Số tiền tối thiểu
Max Amount,Số tiền tối đa
Discount Type,Loại chiết khấu
ACC-PINV-.YYYY.-,ACC-PINV-.YYYY.-
Tax Withholding Category,Danh mục khấu trừ thuế
Edit Posting Date and Time,Cho phép chỉnh sửa ngày và giờ hạch toán
Is Paid,Đã thanh toán
Is Return (Debit Note),Là hàng trả lại (ghi chú nợ)
Apply Tax Withholding Amount,Áp dụng số tiền khấu trừ thuế
Supplier Invoice Details,Chi tiết hóa đơn nhà cung cấp
Supplier Invoice Date,Ngày hóa đơn nhà cung cấp
Return Against Purchase Invoice,Trả hàng theo hóa đơn mua
Select Supplier Address,Chọn địa chỉ nhà cung cấp
Contact Person,Người liên hệ
Select Shipping Address,Chọn địa chỉ giao hàng
Currency and Price List,Tiền tệ và bảng giá
Price List Currency,Tiền tệ của bảng giá
Price List Exchange Rate,Tỷ giá bảng giá
Set Accepted Warehouse,Thiết lập kho chấp nhận
Rejected Warehouse,Kho bị từ chối
Warehouse where you are maintaining stock of rejected items,Kho dùng để quản lý tồn kho hàng bị từ chối
Raw Materials Supplied,Nguyên vật liệu được cung ứng
Supplier Warehouse,Kho của nhà cung cấp
Pricing Rules,Quy tắc giá
Supplied Items,Các mặt hàng được cung ứng
Total (Company Currency),Tổng cộng (theo tiền tệ công ty)
Net Total (Company Currency),Tổng ròng (theo tiền tệ công ty)
Total Net Weight,Tổng trọng lượng tịnh
Shipping Rule,Quy tắc vận chuyển
Purchase Taxes and Charges Template,Mẫu thuế và chi phí mua hàng
Purchase Taxes and Charges,Thuế và chi phí mua hàng
Tax Breakup,Chi tiết phân bổ thuế
Taxes and Charges Calculation,Cách tính thuế và chi phí
Taxes and Charges Added (Company Currency),Thuế và chi phí cộng thêm (theo tiền tệ công ty)
Taxes and Charges Deducted (Company Currency),Thuế và chi phí khấu trừ (theo tiền tệ công ty)
Total Taxes and Charges (Company Currency),Tổng thuế và chi phí (theo tiền tệ công ty)
Taxes and Charges Added,Thuế và chi phí cộng thêm
Taxes and Charges Deducted,Thuế và chi phí khấu trừ
Total Taxes and Charges,Tổng thuế và chi phí
Additional Discount,Chiết khấu bổ sung
Apply Additional Discount On,Áp dụng chiết khấu bổ sung trên
Additional Discount Amount (Company Currency),Số tiền chiết khấu bổ sung (theo tiền tệ công ty)
Additional Discount Percentage,Tỷ lệ chiết khấu bổ sung
Additional Discount Amount,Số tiền chiết khấu bổ sung
Grand Total (Company Currency),Tổng cộng cuối cùng (theo tiền tệ công ty)
Rounding Adjustment (Company Currency),Điều chỉnh làm tròn (theo tiền tệ công ty)
Rounded Total (Company Currency),Tổng sau làm tròn (theo tiền tệ công ty)
In Words (Company Currency),Bằng chữ (theo tiền tệ công ty)
Rounding Adjustment,Điều chỉnh làm tròn
In Words,Bằng chữ
Total Advance,Tổng tiền ứng trước
Disable Rounded Total,Vô hiệu hóa tổng làm tròn
Cash/Bank Account,Tài khoản tiền mặt/ngân hàng
Write Off Amount (Company Currency),Số tiền xóa nợ (theo tiền tệ công ty)
Set Advances and Allocate (FIFO),Thiết lập ứng trước và phân bổ (FIFO)
Get Advances Paid,Lấy các khoản đã ứng trước
Advances,Các khoản ứng trước
Terms,Điều khoản
Terms and Conditions1,Điều khoản và điều kiện 1
Group same items,Nhóm các mặt hàng giống nhau
Print Language,Ngôn ngữ in
"Once set, this invoice will be on hold till the set date","Khi đã thiết lập, hóa đơn này sẽ bị giữ lại cho đến ngày đã chọn"
Credit To,Ghi có vào
Party Account Currency,Tiền tệ tài khoản đối tác
Against Expense Account,Hạch toán vào tài khoản chi phí
Inter Company Invoice Reference,Tham chiếu hóa đơn liên công ty
Is Internal Supplier,Là nhà cung cấp nội bộ
Start date of current invoice's period,Ngày bắt đầu của kỳ hóa đơn hiện tại
End date of current invoice's period,Ngày kết thúc của kỳ hóa đơn hiện tại
Update Auto Repeat Reference,Cập nhật tham chiếu lặp tự động
Purchase Invoice Advance,Ứng trước hóa đơn mua hàng
Purchase Invoice Item,Mặt hàng trong hóa đơn mua
Quantity and Rate,Số lượng và đơn giá
Received Qty,Số lượng nhận
Accepted Qty,Số lượng chấp nhận
Rejected Qty,Số lượng bị từ chối
UOM Conversion Factor,Hệ số chuyển đổi đơn vị tính
Discount on Price List Rate (%),Chiết khấu trên đơn giá bảng giá (%)
Price List Rate (Company Currency),Đơn giá bảng giá (theo tiền tệ công ty)
Rate ,Đơn giá
Rate (Company Currency),Đơn giá (theo tiền tệ công ty)
Amount (Company Currency),Thành tiền (theo tiền tệ công ty)
Is Free Item,Là hàng tặng
Net Rate,Đơn giá ròng
Net Rate (Company Currency),Đơn giá ròng (theo tiền tệ công ty)
Net Amount (Company Currency),Thành tiền ròng (theo tiền tệ công ty)
Item Tax Amount Included in Value,Số tiền thuế mặt hàng đã bao gồm trong giá trị
Landed Cost Voucher Amount,Số tiền phiếu chi phí nhập kho
Raw Materials Supplied Cost,Chi phí nguyên vật liệu được cung ứng
Accepted Warehouse,Kho chấp nhận
Serial No,Số sê-ri
Rejected Serial No,Số sê-ri bị từ chối
Expense Head,Khoản mục chi phí
Is Fixed Asset,Là tài sản cố định
Asset Location,Vị trí tài sản
Deferred Expense,Chi phí phân bổ
Deferred Expense Account,Tài khoản chi phí phân bổ
Service Stop Date,Ngày kết thúc dịch vụ
Enable Deferred Expense,Bật chi phí phân bổ
Service Start Date,Ngày bắt đầu dịch vụ
Service End Date,Ngày kết thúc dịch vụ
Allow Zero Valuation Rate,Cho phép đơn giá bằng 0
Item Tax Rate,Thuế suất mặt hàng
Tax detail table fetched from item master as a string and stored in this field.\nUsed for Taxes and Charges,Bảng chi tiết thuế được lấy từ danh mục mặt hàng dưới dạng chuỗi và lưu trong trường này.(Dùng cho Thuế và Chi phí)
Purchase Order Item,Mặt hàng trong đơn mua
Purchase Receipt Detail,Chi tiết phiếu nhập mua
Item Weight Details,Chi tiết trọng lượng mặt hàng
Weight Per Unit,Trọng lượng trên mỗi đơn vị
Total Weight,Tổng trọng lượng
Weight UOM,Đơn vị đo trọng lượng
Page Break,Ngắt trang
Consider Tax or Charge for,Xem xét thuế hoặc chi phí cho
Valuation and Total,Giá trị và tổng cộng
Valuation,Giá trị
Add or Deduct,Cộng hoặc trừ
Deduct,Trừ
On Previous Row Amount,Theo số tiền của dòng trước
On Previous Row Total,Theo tổng của dòng trước
On Item Quantity,Theo số lượng mặt hàng
Reference Row #,Dòng tham chiếu #
Is this Tax included in Basic Rate?,Thuế này có được bao gồm trong đơn giá cơ bản không?
"If checked, the tax amount will be considered as already included in the Print Rate / Print Amount","Nếu được chọn, số tiền thuế sẽ được coi là đã bao gồm trong đơn giá in / số tiền in"
Account Head,Tài khoản hạch toán
Tax Amount After Discount Amount,Số tiền thuế sau chiết khấu
Item Wise Tax Detail ,Chi tiết thuế theo từng mặt hàng
"Standard tax template that can be applied to all Purchase Transactions. This template can contain list of tax heads and also other expense heads like ""Shipping"", ""Insurance"", ""Handling"" etc.\n\n#### Note\n\nThe tax rate you define here will be the standard tax rate for all **Items**. If there are **Items** that have different rates, they must be added in the **Item Tax** table in the **Item** master.\n\n#### Description of Columns\n\n1. Calculation Type: \n    - This can be on **Net Total** (that is the sum of basic amount).\n    - **On Previous Row Total / Amount** (for cumulative taxes or charges). If you select this option, the tax will be applied as a percentage of the previous row (in the tax table) amount or total.\n    - **Actual** (as mentioned).\n2. Account Head: The Account ledger under which this tax will be booked\n3. Cost Center: If the tax / charge is an income (like shipping) or expense it needs to be booked against a Cost Center.\n4. Description: Description of the tax (that will be printed in invoices / quotes).\n5. Rate: Tax rate.\n6. Amount: Tax amount.\n7. Total: Cumulative total to this point.\n8. Enter Row: If based on ""Previous Row Total"" you can select the row number which will be taken as a base for this calculation (default is the previous row).\n9. Consider Tax or Charge for: In this section you can specify if the tax / charge is only for valuation (not a part of total) or only for total (does not add value to the item) or for both.\n10. Add or Deduct: Whether you want to add or deduct the tax.",
"Mẫu này có thể bao gồm danh sách các nhóm thuế cũng như các nhóm chi phí khác như """"Vận chuyển"""""," """"Bảo hiểm"""""
#### Ghi chú,
Tỷ lệ thuế bạn xác định ở đây sẽ là tỷ lệ thuế mặc định cho tất cả **Mặt hàng**.,
Nếu có **Mặt hàng** có tỷ lệ khác, chúng phải được thêm vào bảng **Thuế mặt hàng** trong danh mục **Mặt hàng**.
#### Mô tả các cột,
1. **Loại tính toán:**,
   * Có thể là **Tổng ròng** (tổng của các giá trị cơ bản).,
   * **Trên tổng dòng trước / số tiền dòng trước** (áp dụng cho thuế hoặc phí cộng dồn). Nếu chọn tùy chọn này, thuế sẽ được tính theo phần trăm của dòng trước trong bảng thuế.
   * **Thực tế** (như được ghi rõ).,
2. **Tài khoản:** Sổ cái kế toán nơi thuế này sẽ được hạch toán.,
3. **Trung tâm chi phí:** Nếu thuế hoặc phí là khoản thu (ví dụ vận chuyển) hoặc chi phí, cần được hạch toán vào trung tâm chi phí.
4. **Mô tả:** Mô tả loại thuế (sẽ được in trong hóa đơn hoặc báo giá).,
5. **Tỷ lệ:** Tỷ lệ thuế.,
6. **Số tiền:** Số tiền thuế.,
7. **Tổng:** Tổng tích lũy đến dòng này.,
"8. **Dòng nhập:** Nếu dựa trên """"Tổng dòng trước""""", có thể chọn số dòng sẽ được lấy làm cơ sở tính toán (mặc định là dòng trước).
9. **Xem xét Thuế hoặc Phí cho:** Trong phần này, bạn có thể chỉ định xem thuế hoặc phí chỉ áp dụng cho định giá (không tính vào tổng)
"10. **Cộng hoặc Trừ:** Chọn bạn muốn cộng hay trừ thuế""",
ACC-SINV-.YYYY.-,ACC-SINV-.YYYY.-
Include Payment (POS),Bao gồm thanh toán (POS)
Offline POS Name,Tên POS ngoại tuyến
Is Return (Credit Note),Là hàng trả lại (Ghi chú tín dụng)
Return Against Sales Invoice,Trả lại theo hóa đơn bán hàng
Update Billed Amount in Sales Order,Cập nhật số tiền đã lập hóa đơn trong đơn bán hàng
Customer PO Details,Chi tiết PO của khách hàng
Customer's Purchase Order,Đơn đặt hàng mua của khách hàng
Customer's Purchase Order Date,Ngày đơn đặt hàng mua của khách hàng
Customer Address,Địa chỉ khách hàng
Shipping Address Name,Tên địa chỉ giao hàng
Company Address Name,Tên địa chỉ công ty
Rate at which Customer Currency is converted to customer's base currency,Tỷ giá chuyển đổi tiền tệ của khách hàng sang tiền tệ cơ sở của khách hàng
Rate at which Price list currency is converted to customer's base currency,Tỷ giá chuyển đổi tiền tệ của bảng giá sang tiền tệ cơ sở của khách hàng
Set Source Warehouse,Thiết lập kho nguồn
Packing List,Phiếu đóng gói
Packed Items,Các mặt hàng đã đóng gói
Product Bundle Help,Trợ giúp gói sản phẩm
Time Sheet List,Danh sách bảng chấm công
Time Sheets,Bảng chấm công
Total Billing Amount,Tổng số tiền lập hóa đơn
Sales Taxes and Charges Template,Mẫu thuế và chi phí bán hàng
Sales Taxes and Charges,Thuế và chi phí bán hàng
Loyalty Points Redemption,Quy đổi điểm thưởng
Redeem Loyalty Points,Đổi điểm thưởng
Redemption Account,Tài khoản đổi điểm
Redemption Cost Center,Trung tâm chi phí đổi điểm
In Words will be visible once you save the Sales Invoice.,Phần “Bằng chữ” sẽ hiển thị sau khi bạn lưu Hóa đơn bán hàng.
Allocate Advances Automatically (FIFO),Tự động phân bổ tạm ứng (FIFO)
Get Advances Received,Lấy các khoản tạm ứng đã nhận
Base Change Amount (Company Currency),Số tiền chênh lệch cơ sở (Tiền tệ công ty)
Write Off Outstanding Amount,Xóa số tiền còn phải thu
Terms and Conditions Details,Chi tiết điều khoản và điều kiện
Is Internal Customer,Là khách hàng nội bộ
Is Discounted,Đã chiết khấu
Unpaid and Discounted,Chưa thanh toán và đã chiết khấu
Overdue and Discounted,Quá hạn và đã chiết khấu
Accounting Details,Chi tiết kế toán
Is Opening Entry,Là bút toán mở đầu
C-Form Applicable,Áp dụng C-Form
Commission Rate (%),Tỷ lệ hoa hồng (%)
Sales Team1,Nhóm bán hàng
Against Income Account,Đối ứng tài khoản doanh thu
Sales Invoice Advance,Tạm ứng hóa đơn bán hàng
Advance amount,Số tiền tạm ứng
Sales Invoice Item,Mặt hàng hóa đơn bán hàng
Customer's Item Code,Mã mặt hàng của khách hàng
Brand Name,Tên thương hiệu
Qty as per Stock UOM,Số lượng theo ĐVT tồn kho
Discount and Margin,Chiết khấu và biên lợi nhuận
Rate With Margin,Đơn giá có biên lợi nhuận
Discount (%) on Price List Rate with Margin,Chiết khấu (%) trên đơn giá bảng giá có biên lợi nhuận
Rate With Margin (Company Currency),Đơn giá có biên lợi nhuận (Tiền tệ công ty)
Delivered By Supplier,Giao bởi nhà cung cấp
Deferred Revenue,Doanh thu hoãn lại
Deferred Revenue Account,Tài khoản doanh thu hoãn lại
Enable Deferred Revenue,Bật doanh thu hoãn lại
Stock Details,Chi tiết tồn kho
Customer Warehouse (Optional),Kho của khách hàng (Tùy chọn)
Available Batch Qty at Warehouse,Số lượng lô khả dụng tại kho
Available Qty at Warehouse,Số lượng khả dụng tại kho
Delivery Note Item,Mặt hàng phiếu giao hàng
Base Amount (Company Currency),Số tiền cơ sở (Tiền tệ công ty)
Sales Invoice Timesheet,Bảng chấm công hóa đơn bán hàng
Time Sheet,Bảng chấm công
Billing Hours,Giờ tính phí
Timesheet Detail,Chi tiết bảng chấm công
Tax Amount After Discount Amount (Company Currency),Số tiền thuế sau chiết khấu (Tiền tệ công ty)
Item Wise Tax Detail,Chi tiết thuế theo từng mặt hàng
Parenttype,Loại cha
* Will be calculated in the transaction.,Sẽ được tính trong giao dịch.
From No,Từ số
To No,Đến số
Is Company,Là công ty
Current State,Trạng thái hiện tại
Purchased,Đã mua
From Shareholder,Từ cổ đông
From Folio No,Từ số folio
To Shareholder,Đến cổ đông
To Folio No,Đến số folio
Equity/Liability Account,Tài khoản vốn chủ sở hữu / nợ phải trả
Asset Account,Tài khoản tài sản
(including),(bao gồm)
ACC-SH-.YYYY.-,ACC-SH-.YYYY.-
Folio no.,Số folio
Address and Contacts,Địa chỉ và liên hệ
Contact List,Danh sách liên hệ
Hidden list maintaining the list of contacts linked to Shareholder,Danh sách ẩn lưu các liên hệ được liên kết với cổ đông
Specify conditions to calculate shipping amount,Chỉ định điều kiện để tính phí vận chuyển
Shipping Rule Label,Nhãn quy tắc vận chuyển
example: Next Day Shipping,ví dụ: Giao hàng ngày hôm sau
Shipping Rule Type,Loại quy tắc vận chuyển
Shipping Account,Tài khoản vận chuyển
Calculate Based On,Tính toán dựa trên
Fixed,Cố định
Net Weight,Khối lượng tịnh
Shipping Amount,Phí vận chuyển
Shipping Rule Conditions,Điều kiện quy tắc vận chuyển
Restrict to Countries,Giới hạn theo quốc gia
Valid for Countries,Áp dụng cho quốc gia
Shipping Rule Condition,Điều kiện quy tắc vận chuyển
A condition for a Shipping Rule,Một điều kiện cho quy tắc vận chuyển
From Value,Từ giá trị
To Value,Đến giá trị
Shipping Rule Country,Quốc gia áp dụng quy tắc vận chuyển
Subscription Period,Chu kỳ đăng ký
Subscription Start Date,Ngày bắt đầu đăng ký
Cancelation Date,Ngày hủy
Trial Period Start Date,Ngày bắt đầu dùng thử
Trial Period End Date,Ngày kết thúc dùng thử
Current Invoice Start Date,Ngày bắt đầu hóa đơn hiện tại
Current Invoice End Date,Ngày kết thúc hóa đơn hiện tại
Days Until Due,Số ngày đến hạn
Number of days that the subscriber has to pay invoices generated by this subscription,Số ngày người đăng ký phải thanh toán các hóa đơn được tạo từ đăng ký này
Cancel At End Of Period,Hủy vào cuối kỳ
Generate Invoice At Beginning Of Period,Tạo hóa đơn vào đầu kỳ
Plans,Gói dịch vụ
Discounts,Chiết khấu
Subscription Invoice,Hóa đơn đăng ký
Subscription Plan,Gói đăng ký
Cost,Chi phí
Billing Interval,Khoảng thời gian lập hóa đơn
Billing Interval Count,Số lượng khoảng thời gian lập hóa đơn
"Number of intervals for the interval field e.g if Interval is 'Days' and Billing Interval Count is 3, invoices will be generated every 3 days","Số khoảng cho trường khoảng thời gian, ví dụ nếu khoảng là “Ngày” và số lượng là 3 thì hóa đơn sẽ được tạo mỗi 3 ngày"
Payment Plan,Kế hoạch thanh toán
Subscription Plan Detail,Chi tiết gói đăng ký
Plan,Gói
Subscription Settings,Thiết lập đăng ký
Grace Period,Thời gian ân hạn
Number of days after invoice date has elapsed before canceling subscription or marking subscription as unpaid,Số ngày sau ngày hóa đơn trước khi hủy đăng ký hoặc đánh dấu đăng ký là chưa thanh toán
Prorate,Phân bổ theo tỷ lệ
Tax Rule,Quy tắc thuế
Tax Type,Loại thuế
Use for Shopping Cart,Dùng cho giỏ hàng
Billing City,Thành phố thanh toán
Billing County,Quận/Huyện thanh toán
Billing State,Tỉnh/Bang thanh toán
Billing Zipcode,Mã bưu chính thanh toán
Billing Country,Quốc gia thanh toán
Shipping City,Thành phố giao hàng
Shipping County,Quận/Huyện giao hàng
Shipping State,Tỉnh/Bang giao hàng
Shipping Zipcode,Mã bưu chính giao hàng
Shipping Country,Quốc gia giao hàng
Tax Withholding Account,Tài khoản khấu trừ thuế
Tax Withholding Rates,Tỷ lệ khấu trừ thuế
Rates,Tỷ lệ
Tax Withholding Rate,Tỷ lệ khấu trừ thuế
Single Transaction Threshold,Ngưỡng giao dịch đơn lẻ
Cumulative Transaction Threshold,Ngưỡng giao dịch cộng dồn
Agriculture Analysis Criteria,Tiêu chí phân tích nông nghiệp
Linked Doctype,Doctype liên kết
Water Analysis,Phân tích nước
Soil Analysis,Phân tích đất
Plant Analysis,Phân tích cây trồng
Fertilizer,Phân bón
Soil Texture,Kết cấu đất
Weather,Thời tiết
Agriculture Manager,Quản lý nông nghiệp
Agriculture User,Người dùng nông nghiệp
Agriculture Task,Công việc nông nghiệp
Task Name,Tên công việc
Start Day,Ngày bắt đầu
End Day,Ngày kết thúc
Holiday Management,Quản lý ngày nghỉ
Ignore holidays,Bỏ qua ngày nghỉ
Previous Business Day,Ngày làm việc trước đó
Next Business Day,Ngày làm việc tiếp theo
Urgent,Khẩn cấp
Crop Name,Tên cây trồng
Scientific Name,Tên khoa học
"You can define all the tasks which need to carried out for this crop here. The day field is used to mention the day on which the task needs to be carried out, 1 being the 1st day, etc.. ","Bạn có thể định nghĩa tất cả các công việc cần thực hiện cho cây trồng này tại đây. Trường ngày dùng để chỉ định ngày thực hiện công việc, 1 là ngày đầu tiên, v.v."
Crop Spacing,Khoảng cách trồng
Crop Spacing UOM,Đơn vị khoảng cách trồng
Row Spacing,Khoảng cách hàng
Row Spacing UOM,Đơn vị khoảng cách hàng
Perennial,Cây lâu năm
Biennial,Cây hai năm
Planting UOM,Đơn vị trồng
Planting Area,Diện tích trồng
Yield UOM,Đơn vị năng suất
Materials Required,Nguyên vật liệu cần thiết
Produced Items,Sản phẩm tạo ra
Produce,Sản phẩm
Byproducts,Sản phẩm phụ
Linked Location,Vị trí liên kết
A link to all the Locations in which the Crop is growing,Liên kết đến tất cả các vị trí nơi cây trồng đang phát triển
This will be day 1 of the crop cycle,Đây sẽ là ngày 1 của chu kỳ cây trồng
ISO 8601 standard,Tiêu chuẩn ISO 8601
Cycle Type,Loại chu kỳ
Less than a year,Dưới một năm
The minimum length between each plant in the field for optimum growth,Khoảng cách tối thiểu giữa mỗi cây trong ruộng để sinh trưởng tối ưu
The minimum distance between rows of plants for optimum growth,Khoảng cách tối thiểu giữa các hàng cây để sinh trưởng tối ưu
Detected Diseases,Bệnh phát hiện
List of diseases detected on the field. When selected it'll automatically add a list of tasks to deal with the disease ,"Danh sách bệnh được phát hiện trên ruộng. Khi chọn, hệ thống sẽ tự động thêm danh sách công việc để xử lý bệnh"
Detected Disease,Bệnh được phát hiện
LInked Analysis,Phân tích liên kết
Disease,Bệnh
Tasks Created,Công việc đã tạo
Common Name,Tên thông dụng
Treatment Task,Công việc điều trị
Treatment Period,Thời gian điều trị
Fertilizer Name,Tên phân bón
Density (if liquid),Mật độ (nếu là chất lỏng)
Fertilizer Contents,Thành phần phân bón
Fertilizer Content,Hàm lượng phân bón
Linked Plant Analysis,Phân tích cây trồng liên kết
Linked Soil Analysis,Phân tích đất liên kết
Linked Soil Texture,Kết cấu đất liên kết
Collection Datetime,Thời điểm thu thập
Laboratory Testing Datetime,Thời điểm kiểm nghiệm phòng thí nghiệm
Result Datetime,Thời điểm có kết quả
Plant Analysis Criterias,Tiêu chí phân tích cây trồng
Plant Analysis Criteria,Tiêu chí phân tích cây trồng
Minimum Permissible Value,Giá trị cho phép tối thiểu
Maximum Permissible Value,Giá trị cho phép tối đa
Ca/K,Ca/K
Ca/Mg,Ca/Mg
Mg/K,Mg/K
(Ca+Mg)/K,(Ca+Mg)/K
Ca/(K+Ca+Mg),Ca/(K+Ca+Mg)
Soil Analysis Criterias,Tiêu chí phân tích đất
Soil Analysis Criteria,Tiêu chí phân tích đất
Soil Type,Loại đất
Loamy Sand,Đất cát pha
Sandy Loam,Đất thịt nhẹ
Loam,Đất thịt
Silt Loam,Đất thịt pha limon
Sandy Clay Loam,Đất thịt pha sét cát
Clay Loam,Đất thịt pha sét
Silty Clay Loam,Đất thịt pha sét limon
Sandy Clay,Đất sét pha cát
Silty Clay,Đất sét pha limon
Clay Composition (%),Thành phần sét (%)
Sand Composition (%),Thành phần cát (%)
Silt Composition (%),Thành phần limon (%)
Ternary Plot,Biểu đồ tam giác
Soil Texture Criteria,Tiêu chí kết cấu đất
Type of Sample,Loại mẫu
Container,Vật chứa
Origin,Nguồn gốc
Collection Temperature ,Nhiệt độ thu thập
Storage Temperature,Nhiệt độ bảo quản
Appearance,Hình thức
Person Responsible,Người chịu trách nhiệm
Water Analysis Criteria,Tiêu chí phân tích nước
Weather Parameter,Thông số thời tiết
ACC-ASS-.YYYY.-,ACC-ASS-.YYYY.-
Asset Owner,Chủ sở hữu tài sản
Asset Owner Company,Công ty sở hữu tài sản
Custodian,Người quản lý tài sản
Disposal Date,Ngày thanh lý
Journal Entry for Scrap,Bút toán kế toán cho phế liệu
Available-for-use Date,Ngày sẵn sàng sử dụng
Calculate Depreciation,Tính khấu hao
Allow Monthly Depreciation,Cho phép khấu hao hàng tháng
Number of Depreciations Booked,Số kỳ khấu hao đã ghi nhận
Finance Books,Sổ tài chính
Straight Line,Đường thẳng
Double Declining Balance,Số dư giảm dần kép
Manual,Thủ công
Value After Depreciation,Giá trị sau khấu hao
Total Number of Depreciations,Tổng số kỳ khấu hao
Frequency of Depreciation (Months),Chu kỳ khấu hao (tháng)
Next Depreciation Date,Ngày khấu hao tiếp theo
Depreciation Schedule,Lịch khấu hao
Depreciation Schedules,Các lịch khấu hao
Insurance details,Chi tiết bảo hiểm
Policy number,Số hợp đồng
Insurer,Nhà bảo hiểm
Insured value,Giá trị được bảo hiểm
Insurance Start Date,Ngày bắt đầu bảo hiểm
Insurance End Date,Ngày kết thúc bảo hiểm
Comprehensive Insurance,Bảo hiểm toàn diện
Maintenance Required,Yêu cầu bảo trì
Check if Asset requires Preventive Maintenance or Calibration,Kiểm tra xem tài sản có cần bảo trì phòng ngừa hoặc hiệu chuẩn không
Booked Fixed Asset,Tài sản cố định đã ghi nhận
Purchase Receipt Amount,Số tiền phiếu nhập mua
Default Finance Book,Sổ tài chính mặc định
Quality Manager,Quản lý chất lượng
Asset Category Name,Tên nhóm tài sản
Depreciation Options,Tùy chọn khấu hao
Enable Capital Work in Progress Accounting,Bật hạch toán chi phí xây dựng dở dang
Finance Book Detail,Chi tiết sổ tài chính
Asset Category Account,Tài khoản nhóm tài sản
Fixed Asset Account,Tài khoản tài sản cố định
Accumulated Depreciation Account,Tài khoản khấu hao lũy kế
Depreciation Expense Account,Tài khoản chi phí khấu hao
Capital Work In Progress Account,Tài khoản chi phí xây dựng dở dang
Asset Finance Book,Sổ tài chính tài sản
Written Down Value,Giá trị còn lại
Expected Value After Useful Life,Giá trị kỳ vọng sau vòng đời sử dụng
Rate of Depreciation,Tỷ lệ khấu hao
In Percentage,Theo phần trăm
Maintenance Team,Nhóm bảo trì
Maintenance Manager Name,Tên quản lý bảo trì
Maintenance Tasks,Công việc bảo trì
Manufacturing User,Người dùng sản xuất
Asset Maintenance Log,Nhật ký bảo trì tài sản
ACC-AML-.YYYY.-,ACC-AML-.YYYY.-
Maintenance Type,Loại bảo trì
Maintenance Status,Trạng thái bảo trì
Planned,Đã lập kế hoạch
Has Certificate ,Có chứng chỉ
Certificate,Chứng chỉ
Actions performed,Hành động đã thực hiện
Asset Maintenance Task,Công việc bảo trì tài sản
Maintenance Task,Công việc bảo trì
Preventive Maintenance,Bảo trì phòng ngừa
Calibration,Hiệu chuẩn
2 Yearly,2 năm một lần
Certificate Required,Yêu cầu chứng chỉ
Assign to Name,Giao cho
Next Due Date,Ngày đến hạn tiếp theo
Last Completion Date,Ngày hoàn thành gần nhất
Asset Maintenance Team,Nhóm bảo trì tài sản
Maintenance Team Name,Tên nhóm bảo trì
Maintenance Team Members,Thành viên nhóm bảo trì
Purpose,Mục đích
Stock Manager,Quản lý kho
Asset Movement Item,Mặt hàng điều chuyển tài sản
Source Location,Vị trí nguồn
From Employee,Từ nhân viên
Target Location,Vị trí đích
To Employee,Đến nhân viên
Asset Repair,Sửa chữa tài sản
ACC-ASR-.YYYY.-,ACC-ASR-.YYYY.-
Failure Date,Ngày hỏng
Repair Status,Trạng thái sửa chữa
Error Description,Mô tả lỗi
Downtime,Thời gian ngừng hoạt động
Repair Cost,Chi phí sửa chữa
Manufacturing Manager,Quản lý sản xuất
Current Asset Value,Giá trị tài sản hiện tại
New Asset Value,Giá trị tài sản mới
Make Depreciation Entry,Tạo bút toán khấu hao
Finance Book Id,ID sổ tài chính
Location Name,Tên vị trí
Parent Location,Vị trí cha
Is Container,Là vật chứa
Check if it is a hydroponic unit,Kiểm tra xem có phải là đơn vị thủy canh không
Location Details,Chi tiết vị trí
Latitude,Vĩ độ
Longitude,Kinh độ
Area,Diện tích
Area UOM,Đơn vị diện tích
Tree Details,Chi tiết cây trồng
Maintenance Team Member,Thành viên nhóm bảo trì
Team Member,Thành viên
Maintenance Role,Vai trò bảo trì
Buying Settings,Thiết lập mua hàng
Settings for Buying Module,Cài đặt cho phân hệ Mua hàng
Supplier Naming By,Đặt tên nhà cung cấp theo
Default Supplier Group,Nhóm nhà cung cấp mặc định
Default Buying Price List,Bảng giá mua mặc định
Backflush Raw Materials of Subcontract Based On,Hoàn nguyên NVL của gia công theo
Material Transferred for Subcontract,Nguyên vật liệu chuyển cho gia công
Over Transfer Allowance (%),Dung sai chuyển vượt (%)
Percentage you are allowed to transfer more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to transfer 110 units.,Tỷ lệ cho phép chuyển vượt so với số lượng đặt. Ví dụ: nếu đặt 100 đơn vị và dung sai là 10% thì được phép chuyển 110 đơn vị.
